"genome"	"wis_file"	"cov_raw"	"cov_wis"	"cov_greedy"	"N_raw"	"N_wis"	"N_greedy"	"mean_pident"	"mean_pident_greedy"	"mean_len"	"mean_len_greedy"	"total_length"	"total_length_greedy"	"mean_e_value"	"mean_e_greedy"	"max_e_value"	"max_e_greedy"	"sum_score"	"sum_score_greedy"	"average_raw"	"average_raw_greedy"	"total_raw"	"total_raw_greedy"	"time_wis"	"time_greedy"	"memory_wis"	"memory_greedy"	"logr_expected"	"logr_calculated"	"logr_expected_alt"
"48"	"HIV1_AY271690_HIV1_KC503852_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_KC503852_ab_blastn_max_raw_wis.tab"	1.11551053816247	0.900961735215879	0.900961735215879	17	7	7	0.844468774254855	0.844468774254855	1260.85714285714	1260.85714285714	8806	8806	0.385124285714286	0.385124285714286	2.69587	2.69587	5935.43873394493	5935.43873394493	873.571428571429	873.571428571429	6115	6115	1.09405374526978	1.06393551826477	133.5	133.5	2.00286504198279	1.94591014905531	2.71928647932526
"49"	"HIV1_AY271690_HIV1_KY658697_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_KY658697_ab_blastn_max_raw_wis.tab"	1.65664006547984	0.94157970124821	0.94157970124821	15	6	6	0.817955017199628	0.817955017199628	1540	1540	9203	9203	2.83611666666667e-36	2.83611666666667e-36	1.70167e-35	1.70167e-35	6030.65528708882	6030.65528708882	1032.83333333333	1032.83333333333	6197	6197	1.00081920623779	0.959578037261963	133.4	133.5	1.65490028651086	1.79175946922805	2.19390467862655
"50"	"HIV1_AY271690_HIV1_MH705134_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_MH705134_ab_blastn_max_raw_wis.tab"	1.14559034172294	0.883773276038469	0.883773276038469	19	4	4	0.860996821478542	0.860996821478542	2170	2170	8638	8638	1.28042750000006e-169	1.28042750000006e-169	5.12171e-169	5.12171e-169	6428.25142663351	6428.25142663351	1642.5	1642.5	6570	6570	1.15099406242371	0.736594200134277	133.5	118.3	1.74574323194135	1.38629436111989	2.80493153686744
"51"	"HIV1_AY271690_HIV1_MH705144_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_MH705144_ab_blastn_max_raw_wis.tab"	1.16277880090035	0.858911397585431	0.858911397585431	22	6	6	0.817833995026049	0.817833995026049	1404.16666666667	1404.16666666667	8395	8395	1.098265e-24	1.098265e-24	6.58959e-24	6.58959e-24	5712.56380627462	5712.56380627462	979.166666666667	979.166666666667	5875	5875	1.2729275226593	0.947618722915649	133.5	133.5	1.90541878770058	1.79175946922805	2.94523057074654
"52"	"HIV1_AY271690_HIV1_MK458169_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_MK458169_ab_blastn_max_raw_wis.tab"	0.39707386944956	0.330059341109065	0.330059341109065	15	10	10	0.861792359373456	0.861792359373456	324.3	324.3	3226	3226	3.05735409	3.05735409	7.60189	7.60189	2065.5072936867	2065.5072936867	224.1	224.1	2241	2241	1.00900292396545	1.3621723651886	133.5	133.5	2.19722457733622	2.30258509299405	2.67690807959428
"53"	"HIV1_AY271690_HIV2_AF082339_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_AF082339_ab_blastn_max_raw_wis.tab"	0.597708205443012	0.555862492326581	0.555862492326581	15	11	11	0.732172621920783	0.732172621920783	498.636363636364	498.636363636364	5433	5433	0.805270583700616	0.805270583700616	7.65159	7.65159	1311.61221659347	1311.61221659347	135.636363636364	135.636363636364	1492	1492	1.01965880393982	1.4629762172699	133.5	133.5	2.28060618627527	2.39789527279837	2.63546846470605
"54"	"HIV1_AY271690_HIV2_AY530889_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_AY530889_ab_blastn_max_raw_wis.tab"	0.607837118886843	0.602005320237364	0.602005320237364	16	13	13	0.73202830129859	0.73202830129859	457.307692307692	457.307692307692	5884	5884	0.78124925534053	0.78124925534053	7.09826	7.09826	1340.54160995381	1340.54160995381	119.076923076923	119.076923076923	1548	1548	1.05475497245789	1.65676593780518	133.5	133.5	2.45413499112125	2.56494935746154	2.76294805560537
"55"	"HIV1_AY271690_HIV2_KX174311_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_KX174311_ab_blastn_max_raw_wis.tab"	0.710354000409249	0.622467771639042	0.622467771639042	26	18	18	0.690876734837904	0.690876734837904	340.777777777778	340.777777777778	6084	6084	0.489662282465397	0.489662282465397	7.61302	7.61302	1394.02065845442	1394.02065845442	92.8333333333333	92.8333333333333	1671	1671	1.47073125839233	2.16773796081543	133.6	133.6	2.7785234577596	2.89037175789616	3.13420964594241
"56"	"HIV1_AY271690_HIV2_KY025538_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_KY025538_ab_blastn_max_raw_wis.tab"	0.621240024554942	0.565377532228361	0.565377532228361	23	18	18	0.718243366466924	0.718243366466924	310.333333333333	310.333333333333	5526	5526	1.34265198662774	1.34265198662774	7.65233	7.65233	1283.27228352401	1283.27228352401	86.6111111111111	86.6111111111111	1559	1559	1.33574342727661	2.16108822822571	133.6	133.5	2.77448087039182	2.89037175789616	3.050098493182
"57"	"HIV1_AY271690_HIV2_M30502_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_M30502_ab_blastn_max_raw_wis.tab"	0.718743605483937	0.624411704522202	0.624411704522202	23	15	15	0.674209430389699	0.674209430389699	410.8	410.8	6103	6103	0.261128572780068	0.261128572780068	2.84909	2.84909	1388.57483775582	1388.57483775582	108.333333333333	108.333333333333	1625	1625	1.3400764465332	1.87342500686646	133.6	133.5	2.60742678572865	2.70805020110221	2.9947994542717
"58"	"HIV1_AY271690_HIV2_NC_001722_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_NC_001722_ab_blastn_max_raw_wis.tab"	0.718743605483937	0.624411704522202	0.624411704522202	23	15	15	0.674209430389699	0.674209430389699	410.8	410.8	6103	6103	0.261128572780068	0.261128572780068	2.84909	2.84909	1388.57483775582	1388.57483775582	108.333333333333	108.333333333333	1625	1625	1.34031367301941	1.86601877212524	133.6	133.5	2.60742678572865	2.70805020110221	2.9947994542717
"59"	"HIV1_AY271690_HIV2_U27200_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_U27200_ab_blastn_max_raw_wis.tab"	0.637712297933292	0.577552690812359	0.577552690812359	18	14	14	0.683377664111273	0.683377664111273	406.071428571429	406.071428571429	5645	5645	0.781853675845878	0.781853675845878	7.6501	7.6501	1361.57343106939	1361.57343106939	113.142857142857	113.142857142857	1584	1584	1.12121629714966	1.76211905479431	133.5	133.5	2.52264697777085	2.63905732961526	2.79128419767108
"60"	"HIV1_AY271690_SIV_AF131870_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_AF131870_ab_blastn_max_raw_wis.tab"	0.542971147943524	0.505831798649478	0.508696541845713	28	20	19	0.733525532577366	0.71004459678178	250.55	265.210526315789	4944	4972	1.51209778485201	0.833399563002117	7.39421	7.39421	1067.80950767033	1069.11825969345	68.35	71.3157894736842	1367	1355	1.56719398498535	2.2794873714447	133.5	133.6	2.83576762386131	2.99573227355399	3.27421444012724
"61"	"HIV1_AY271690_SIV_DQ201174_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_DQ201174_ab_blastn_max_raw_wis.tab"	0.695416410886024	0.574585635359116	0.574585635359116	25	12	12	0.692077467804274	0.692077467804274	472.666666666667	472.666666666667	5616	5616	0.904440771054178	0.904440771054178	7.6234	7.6234	1337.44922631552	1337.44922631552	127.666666666667	127.666666666667	1532	1532	1.42935085296631	1.56384468078613	133.6	133.5	2.29461692334487	2.484906649788	3.0328103254907
"62"	"HIV1_AY271690_SIV_JQ866001_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_JQ866001_ab_blastn_max_raw_wis.tab"	0.999283814200941	0.836914262328627	0.836914262328627	40	23	23	0.701261063897917	0.701261063897917	358.565217391304	358.565217391304	8180	8180	0.000140736541848877	0.000140736541848877	0.00269788	0.00269788	2808.17637019105	2808.17637019105	137.739130434783	137.739130434783	3168	3168	2.07805156707764	2.69073820114136	133.6	133.5	2.7527860949436	3.13549421592915	3.51461382219065
"63"	"HIV1_AY271690_SIV_L40990_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_L40990_ab_blastn_max_raw_wis.tab"	0.713525680376509	0.593513402905668	0.593513402905668	29	16	16	0.722461743192083	0.722461743192083	366.4375	366.4375	5801	5801	0.200243292562409	0.200243292562409	1.00435	1.00435	1475.79687868064	1475.79687868064	107.875	107.875	1726	1726	1.60581827163696	1.97986888885498	133.5	133.5	2.72725847474048	2.77258872223978	3.20310543571103
"64"	"HIV1_AY271690_SIV_M33262_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_M33262_ab_blastn_max_raw_wis.tab"	0.656742377736853	0.568037650910579	0.568037650910579	24	12	12	0.699717669449596	0.699717669449596	467	467	5552	5552	1.42106664606578	1.42106664606578	7.78658	7.78658	1298.66397950672	1298.66397950672	124.416666666667	124.416666666667	1493	1493	1.38240051269531	1.5834789276123	133.6	133.5	2.40486394211446	2.484906649788	3.03294971122281
"65"	"HIV1_AY271690_SIV_U04005_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_U04005_ab_blastn_max_raw_wis.tab"	0.674544710456313	0.574892572130141	0.574892572130141	30	15	15	0.699495938157161	0.699495938157161	377.6	377.6	5619	5619	0.599180276621867	0.599180276621867	7.41646	7.41646	1568.8659939344	1568.8659939344	120.466666666667	120.466666666667	1807	1807	1.63667440414429	1.88751912117004	133.6	133.5	2.47166142303798	2.70805020110221	3.24134261366105
"66"	"HIV1_AY271690_SIV_U79412_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_U79412_ab_blastn_max_raw_wis.tab"	0.580826683036628	0.548393697564968	0.548393697564968	19	11	11	0.727252972416949	0.727252972416949	492.181818181818	492.181818181818	5360	5360	1.94806160220359	1.94806160220359	7.14054	7.14054	1288.65777220098	1288.65777220098	133.454545454545	133.454545454545	1468	1468	1.16514682769775	1.45770001411438	133.5	133.5	2.33352989684347	2.39789527279837	2.88698003006056
"67"	"HIV1_EU861977_HIV1_JX236671_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_JX236671_ab_blastn_max_raw_wis.tab"	1.18587056538186	0.838564563950516	0.838564563950516	22	9	9	0.844821892168544	0.844821892168544	913.333333333333	913.333333333333	8202	8202	2.4289	2.4289	7.2867	7.2867	6296.58283286104	6296.58283286104	723.222222222222	723.222222222222	6509	6509	1.29255604743958	1.24712777137756	133.6	133.5	1.87801981351246	2.19722457733622	2.93144546657391
"68"	"HIV1_EU861977_HIV1_KC503852_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_KC503852_ab_blastn_max_raw_wis.tab"	1.13229731111338	0.885287802883141	0.885287802883141	17	5	5	0.827141853679456	0.827141853679456	1735.8	1735.8	8659	8659	1.449918	1.449918	7.24959	7.24959	5869.24229770168	5869.24229770168	1203.8	1203.8	6019	6019	1.06142830848694	0.841145992279053	133.5	133.4	1.62337542027788	1.6094379124341	2.71274046376088
"69"	"HIV1_EU861977_HIV1_KY658697_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_KY658697_ab_blastn_max_raw_wis.tab"	1.15182496677231	0.959922298333504	0.959922298333504	15	6	6	0.806796544625141	0.806796544625141	1571.33333333333	1571.33333333333	9389	9389	1.21704833333333	1.21704833333333	7.30229	7.30229	6331.00299151205	6331.00299151205	1083.5	1083.5	6501	6501	0.997681140899658	0.938767671585083	133.5	133.4	1.65490028651086	1.79175946922805	2.56874528191673
"70"	"HIV1_EU861977_HIV1_MH705134_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_MH705134_ab_blastn_max_raw_wis.tab"	1.16225334832839	0.969328289540947	0.969328289540947	12	6	6	0.818511534669174	0.818511534669174	1587	1587	9481	9481	1.20678	1.20678	7.24068	7.24068	6756.88163502216	6756.88163502216	1155.33333333333	1155.33333333333	6932	6932	0.882805109024048	0.944553852081299	133.5	133.4	1.56861591791385	1.79175946922805	2.33331836566401
"71"	"HIV1_EU861977_HIV1_MH705144_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_MH705144_ab_blastn_max_raw_wis.tab"	1.14599734178509	0.96707903077395	0.96707903077395	14	6	6	0.832809938096161	0.832809938096161	1583	1583	9459	9459	1.07333e-30	1.07333e-30	6.43998e-30	6.43998e-30	6490.11551069785	6490.11551069785	1110.33333333333	1110.33333333333	6662	6662	0.963158369064331	0.962100028991699	133.5	133.4	1.87691727756836	1.79175946922805	2.51295402378913
"72"	"HIV1_EU861977_HIV1_MK458169_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_MK458169_ab_blastn_max_raw_wis.tab"	0.409365095593498	0.333094775585318	0.333094775585318	20	9	9	0.815077488276505	0.815077488276505	362.888888888889	362.888888888889	3258	3258	3.69560111111111	3.69560111111111	7.60736	7.60736	2190.06867631196	2190.06867631196	261.444444444444	261.444444444444	2353	2353	1.2391939163208	1.25598859786987	133.4	133.4	2.25379492882461	2.19722457733622	2.95988249578516
"73"	"HIV1_EU861977_HIV2_AF082339_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_AF082339_ab_blastn_max_raw_wis.tab"	0.651978325324609	0.565995297004396	0.565995297004396	24	15	15	0.705633003998612	0.705633003998612	372.2	372.2	5536	5536	0.12772946240467	0.12772946240467	1.0604	1.0604	1314.4727894283	1314.4727894283	103.333333333333	103.333333333333	1550	1550	1.37885069847107	1.88606142997742	133.5	133.5	2.5274662642068	2.70805020110221	3.04776545410807
"74"	"HIV1_EU861977_HIV2_AY530889_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_AY530889_ab_blastn_max_raw_wis.tab"	0.590225948267048	0.578979654432062	0.578979654432062	24	20	20	0.714565372163727	0.714565372163727	285.85	285.85	5663	5663	1.38011853470508	1.38011853470508	7.10336	7.10336	1322.52504735389	1322.52504735389	81.2	81.2	1624	1624	1.41633796691895	2.38823485374451	133.5	133.4	2.89037175789616	2.99573227355399	3.15881574140082
"75"	"HIV1_EU861977_HIV2_KX174311_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_KX174311_ab_blastn_max_raw_wis.tab"	0.714446375626214	0.629383498619773	0.629383498619773	29	18	18	0.686785274746647	0.686785274746647	346	346	6156	6156	0.163597726095354	0.163597726095354	2.83512	2.83512	1361.40377172413	1361.40377172413	91	91	1638	1638	1.61812281608582	2.19070315361023	133.5	133.4	2.59145693358142	2.89037175789616	3.2495843430011
"76"	"HIV1_EU861977_HIV2_KY025538_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_KY025538_ab_blastn_max_raw_wis.tab"	0.592372967999182	0.536550454963705	0.536550454963705	23	15	15	0.708800909592543	0.708800909592543	353	353	5248	5248	0.68646663374237	0.68646663374237	7.65783	7.65783	1275.93934064286	1275.93934064286	100.733333333333	100.733333333333	1511	1511	0.869211196899414	1.19515037536621	133.5	133.4	2.50978831616474	2.70805020110221	3.06135969075568
"77"	"HIV1_EU861977_HIV2_M30502_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_M30502_ab_blastn_max_raw_wis.tab"	0.659748491974236	0.582353542582558	0.582353542582558	23	15	15	0.71006676239495	0.71006676239495	383.2	383.2	5696	5696	0.827882109264126	0.827882109264126	7.66154	7.66154	1275.93209881392	1275.93209881392	100.733333333333	100.733333333333	1511	1511	0.876549959182739	1.20051741600037	133.5	133.4	2.50978831616474	2.70805020110221	3.02708136856035
"78"	"HIV1_EU861977_HIV2_NC_001722_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_NC_001722_ab_blastn_max_raw_wis.tab"	0.659748491974236	0.582353542582558	0.582353542582558	23	15	15	0.71006676239495	0.71006676239495	383.2	383.2	5696	5696	0.827882109264126	0.827882109264126	7.66154	7.66154	1275.93209881392	1275.93209881392	100.733333333333	100.733333333333	1511	1511	0.874569177627563	1.19635319709778	133.6	133.4	2.50978831616474	2.70805020110221	3.02708136856035
"79"	"HIV1_EU861977_HIV2_U27200_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_U27200_ab_blastn_max_raw_wis.tab"	0.636233513955628	0.544116143543605	0.544116143543605	23	14	14	0.710743329148263	0.710743329148263	383	383	5322	5322	1.11466342517064	1.11466342517064	7.6556	7.6556	1274.61940805695	1274.61940805695	106.857142857143	106.857142857143	1496	1496	0.873761415481567	1.13997030258179	133.5	133.5	2.55741636515399	2.63905732961526	3.01634434588911
"80"	"HIV1_EU861977_SIV_AF131870_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_AF131870_ab_blastn_max_raw_wis.tab"	0.5410489724977	0.489622737961354	0.489622737961354	23	16	16	0.715723606977875	0.715723606977875	303.125	303.125	4789	4789	0.198717281218563	0.198717281218563	2.75361	2.75361	1047.67305444387	1047.67305444387	80.8125	80.8125	1293	1293	1.01772236824036	1.2574827671051	133.5	133.4	2.60742678572865	2.77258872223978	3.04662582819231
"81"	"HIV1_EU861977_SIV_DQ201174_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_DQ201174_ab_blastn_max_raw_wis.tab"	0.637971577548308	0.571413965852162	0.571413965852162	25	14	14	0.715568418993029	0.715568418993029	403.714285714286	403.714285714286	5589	5589	1.18674486684289	1.18674486684289	7.62888	7.62888	1361.61218387324	1361.61218387324	113.142857142857	113.142857142857	1584	1584	0.934258222579956	1.13481211662292	133.5	133.4	2.46745973618428	2.63905732961526	3.11902007317756
"82"	"HIV1_EU861977_SIV_JQ866001_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_JQ866001_ab_blastn_max_raw_wis.tab"	1.06420611389428	0.843574276658828	0.843574276658828	28	16	16	0.69708532096527	0.69708532096527	521.4375	521.4375	8251	8251	0.174011638887543	0.174011638887543	2.73179	2.73179	2690.84387997121	2690.84387997121	184.75	184.75	2956	2956	1.01706004142761	1.25478100776672	133.5	133.4	2.50552593699074	2.77258872223978	3.14570476818038
"83"	"HIV1_EU861977_SIV_L40990_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_L40990_ab_blastn_max_raw_wis.tab"	0.695327676106738	0.551579593088641	0.551579593088641	25	14	14	0.725720379091762	0.725720379091762	389.571428571429	389.571428571429	5395	5395	0.0101601432460279	0.0101601432460279	0.139184	0.139184	1412.69580633637	1412.69580633637	116.785714285714	116.785714285714	1635	1635	0.942738771438599	1.14960193634033	133.5	133.4	2.58760404802634	2.63905732961526	3.03893343824969
"84"	"HIV1_EU861977_SIV_M33262_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_M33262_ab_blastn_max_raw_wis.tab"	0.644310397709846	0.592577446068909	0.592577446068909	24	14	14	0.708391542866129	0.708391542866129	419	419	5796	5796	0.785063793905911	0.785063793905911	7.79218	7.79218	1329.70072926298	1329.70072926298	110.857142857143	110.857142857143	1552	1552	0.908365964889526	1.14103937149048	133.5	133.4	2.44408465526775	2.63905732961526	3.1049950354184
"85"	"HIV1_EU861977_SIV_U04005_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_U04005_ab_blastn_max_raw_wis.tab"	0.574276658828341	0.531131786115939	0.531131786115939	23	15	15	0.741356393148662	0.741356393148662	348.4	348.4	5195	5195	1.57837665908033	1.57837665908033	7.42179	7.42179	1568.85525499249	1568.85525499249	120.466666666667	120.466666666667	1807	1807	0.869588851928711	1.19899702072144	133.5	133.5	2.30069651830618	2.70805020110221	3.05739312693004
"86"	"HIV1_EU861977_SIV_U79412_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_U79412_ab_blastn_max_raw_wis.tab"	0.599734178509355	0.571618443921889	0.571618443921889	20	13	13	0.710341612832589	0.710341612832589	435.846153846154	435.846153846154	5591	5591	1.12041638582891	1.12041638582891	7.14567	7.14567	1312.79139952788	1312.79139952788	116.923076923077	116.923076923077	1520	1520	0.79657244682312	1.07034111022949	133.4	133.4	2.46510402249182	2.56494935746154	2.95874568069189
"87"	"HIV1_JX236671_HIV1_KC503852_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_KC503852_ab_blastn_max_raw_wis.tab"	1.11680535823016	0.936472498477775	0.936472498477775	21	10	10	0.845916533152932	0.845916533152932	925.8	925.8	9228	9228	0.73039	0.73039	7.3039	7.3039	6105.83770985083	6105.83770985083	633	633	6330	6330	0.827165126800537	0.889295816421509	133.4	133.4	2.23889727373679	2.30258509299405	2.92518207921034
"88"	"HIV1_JX236671_HIV1_KY658697_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_KY658697_ab_blastn_max_raw_wis.tab"	1.15841282727826	0.917190988431094	0.895372437588796	24	9	8	0.832792534641637	0.829269757248201	1007.77777777778	1106.375	9038	8823	0.817444444444444	0.919625	7.357	7.357	6011.95275161873	5872.80329270918	691.222222222222	758.25	6221	6066	0.924245834350586	0.7570641040802	133.5	133.4	2.16645291866947	2.19722457733622	3.04690992393571
"89"	"HIV1_JX236671_HIV1_MH705134_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_MH705134_ab_blastn_max_raw_wis.tab"	1.14329206413639	0.944895473919221	0.944895473919221	15	6	6	0.80739667157143	0.80739667157143	1557.66666666667	1557.66666666667	9311	9311	0.452446666666667	0.452446666666667	2.71468	2.71468	6580.97302060728	6580.97302060728	1125.66666666667	1125.66666666667	6754	6754	0.672753810882568	0.646156787872314	133.4	133.4	1.56595280049436	1.79175946922805	2.56219392262631
"90"	"HIV1_JX236671_HIV1_MH705144_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_MH705144_ab_blastn_max_raw_wis.tab"	1.16328394560585	0.923381367972397	0.875482037751167	15	6	5	0.832372671484603	0.830693763354662	1521.66666666667	1730.2	9099	8627	5.01663333333333e-141	7.38336000000036e-172	3.00998e-140	3.69168e-171	6144.27089628297	5849.44613911851	1052	1199.8	6312	5999	0.669492244720459	0.584295988082886	133.4	133.4	1.75253875607477	1.79175946922805	2.56890745109327
"91"	"HIV1_JX236671_HIV1_MK458169_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_MK458169_ab_blastn_max_raw_wis.tab"	0.387456870306475	0.37050943779176	0.37050943779176	12	8	8	0.811198989846702	0.811198989846702	458.625	458.625	3651	3651	1.3145675	1.3145675	7.66435	7.66435	2413.48907321665	2413.48907321665	320.625	320.625	2565	2565	0.622308492660522	0.767379283905029	133.4	133.4	1.97408102602201	2.07944154167984	2.47780976101864
"92"	"HIV1_JX236671_HIV2_AF082339_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV2_AF082339_ab_blastn_max_raw_wis.tab"	0.587984574791963	0.54505784453014	0.54505784453014	19	13	13	0.738067012774335	0.738067012774335	416.615384615385	416.615384615385	5371	5371	1.0397810963255	1.0397810963255	7.71445	7.71445	1317.72744197162	1317.72744197162	117.384615384615	117.384615384615	1526	1526	0.789153575897217	1.07751107215881	133.4	133.3	2.3923703968664	2.56494935746154	2.8686301907426
"93"	"HIV1_JX236671_HIV2_AY530889_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV2_AY530889_ab_blastn_max_raw_wis.tab"	0.518266693728435	0.510249644814289	0.510249644814289	14	12	12	0.710288209832684	0.710288209832684	423.083333333333	423.083333333333	5028	5028	0.25751049895393	0.25751049895393	2.66318	2.66318	1253.23669209738	1253.23669209738	120.5	120.5	1446	1446	0.658721923828125	1.01790618896484	133.4	133.4	2.38774290133435	2.484906649788	2.62346747267775
"94"	"HIV1_JX236671_HIV2_KX174311_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV2_KX174311_ab_blastn_max_raw_wis.tab"	0.587781611528313	0.552567485285163	0.552567485285163	21	16	16	0.717173457021668	0.717173457021668	343.5625	343.5625	5445	5445	1.46398247550985	1.46398247550985	7.67557	7.67557	1350.40518563349	1350.40518563349	100	100	1600	1600	0.837564706802368	1.26133942604065	133.4	133.4	2.6550576709617	2.77258872223978	2.98659187014588
"95"	"HIV1_JX236671_HIV2_KY025538_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV2_KY025538_ab_blastn_max_raw_wis.tab"	0.615587578648265	0.554191191394358	0.554191191394358	23	11	11	0.701757817152098	0.701757817152098	501.727272727273	501.727272727273	5461	5461	0.963088062879204	0.963088062879204	7.7152	7.7152	1288.79748583281	1288.79748583281	133.545454545455	133.545454545455	1469	1469	0.893259525299072	0.955233573913574	133.5	133.4	2.30069651830618	2.39789527279837	3.04839291492525
