"genome"	"wis_file"	"cov_raw"	"cov_wis"	"cov_greedy"	"N_raw"	"N_wis"	"N_greedy"	"mean_pident"	"mean_pident_greedy"	"mean_len"	"mean_len_greedy"	"total_length"	"total_length_greedy"	"mean_e_value"	"mean_e_greedy"	"max_e_value"	"max_e_greedy"	"sum_score"	"sum_score_greedy"	"average_raw"	"average_raw_greedy"	"total_raw"	"total_raw_greedy"	"time_wis"	"time_greedy"	"memory_wis"	"memory_greedy"	"logr_expected"	"logr_calculated"	"logr_expected_alt"
"48"	"HIV1_AY271690_HIV1_KC503852_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_KC503852_ab_tblastx_max_len_wis.tab"	4.56875383670964	0.98219766728054	0.98219766728054	25	2	2	0.682125460353633	0.682125460353633	1615.5	1615.5	9600	9600	0	0	0	0	2682.6793565108	2682.6793565108	5559.5	5559.5	11119	11119	0.871785879135132	0.379385948181152	133.6	60.7	1.65246387579094	0.693147180559945	2.39262904097727
"49"	"HIV1_AY271690_HIV1_KY658697_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_KY658697_ab_tblastx_max_len_wis.tab"	6.09361571516268	0.973910374462861	0.951197053406998	37	3	2	0.579632609908825	0.618591445746659	1064	1558.5	9519	9297	1.75968666666667e-35	2.05576e-280	5.27906e-35	4.11152e-280	2030.39178255517	2120.73292482056	2834.33333333333	4408	8503	8816	1.10823583602905	0.38505220413208	133.5	60.7	1.70207911840586	1.09861228866811	2.49405722067619
"50"	"HIV1_AY271690_HIV1_MH705134_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_MH705134_ab_tblastx_max_len_wis.tab"	3.59975445058318	0.997544505831799	0.997544505831799	26	3	3	0.745181510527184	0.745181510527184	1095.33333333333	1095.33333333333	9750	9750	1.33241e-05	1.33241e-05	3.99723e-05	3.99723e-05	2502.31310431022	2502.31310431022	3479	3479	10437	10437	0.888800621032715	0.456923246383667	133.6	89.5	1.79310168794434	1.09861228866811	2.6684322588441
"51"	"HIV1_AY271690_HIV1_MH705144_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_MH705144_ab_tblastx_max_len_wis.tab"	3.90392879066912	0.957949662369552	0.957949662369552	24	2	2	0.636286776288888	0.636286776288888	1583	1583	9363	9363	0	0	0	0	2302.52776454916	2302.52776454916	4780.5	4780.5	9561	9561	0.83141565322876	0.376542091369629	133.6	60.7	1.62243661008006	0.693147180559945	2.50916642518137
"52"	"HIV1_AY271690_HIV1_MK458169_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_MK458169_ab_tblastx_max_len_wis.tab"	1.1755678330264	0.368937998772253	0.368937998772253	14	3	3	0.58703275640657	0.58703275640657	407.666666666667	407.666666666667	3606	3606	4.78286666666667e-29	4.78286666666667e-29	1.43486e-28	1.43486e-28	752.441450245469	752.441450245469	1088.66666666667	1088.66666666667	3266	3266	0.641895771026611	0.447274923324585	133.5	89.5	1.59180501931247	1.09861228866811	2.18216149841047
"53"	"HIV1_AY271690_HIV2_AF082339_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_AF082339_ab_tblastx_max_len_wis.tab"	2.57826887661142	0.70012277470841	0.70012277470841	26	6	6	0.418221507378862	0.418221507378862	388.666666666667	388.666666666667	6843	6843	1.816535e-08	1.816535e-08	9.39008e-08	9.39008e-08	1096.39882806171	1096.39882806171	806.833333333333	806.833333333333	4841	4841	0.917885541915894	0.646259546279907	133.6	133.5	2.29149902124665	1.79175946922805	2.85429670923238
"54"	"HIV1_AY271690_HIV2_AY530889_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_AY530889_ab_tblastx_max_len_wis.tab"	2.25046040515654	0.88121546961326	0.88121546961326	21	8	8	0.423852365658028	0.423852365658028	364.125	364.125	8613	8613	4.21080808049397e-12	4.21080808049397e-12	3.36855e-11	3.36855e-11	1185.46616866208	1185.46616866208	663.75	663.75	5310	5310	0.812652111053467	0.744184494018555	133.5	133.5	2.294594259977	2.07944154167984	2.76282352154848
"55"	"HIV1_AY271690_HIV2_KX174311_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_KX174311_ab_tblastx_max_len_wis.tab"	2.28483732351136	0.75475751995089	0.755064456721915	25	7	7	0.420934988506161	0.456598233983092	356.285714285714	356	7377	7380	5.89998571442014e-06	5.89998571442014e-06	4.12999e-05	4.12999e-05	853.28693498163	1358.85493498163	556.857142857143	852.857142857143	3898	5970	0.899826049804688	0.691539764404297	133.6	133.5	2.3927805266708	1.94591014905531	2.90168629520573
"56"	"HIV1_AY271690_HIV2_KY025538_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_KY025538_ab_tblastx_max_len_wis.tab"	2.30263965623082	0.860650705954573	0.860650705954573	21	6	6	0.405562790766946	0.405562790766946	480.166666666667	480.166666666667	8412	8412	2.88551666666667e-11	2.88551666666667e-11	1.25864e-10	1.25864e-10	767.974248547536	767.974248547536	582.5	582.5	3495	3495	0.805880069732666	0.635769128799438	133.5	133.5	2.22590670169672	1.79175946922805	2.70657394980029
"57"	"HIV1_AY271690_HIV2_M30502_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_M30502_ab_tblastx_max_len_wis.tab"	2.57458563535912	0.753836709637815	0.753836709637815	26	7	7	0.442862027674072	0.442862027674072	355.142857142857	355.142857142857	7368	7368	3.01737147529842e-07	3.01737147529842e-07	2.11216e-06	2.11216e-06	1226.81163187741	1226.81163187741	775.571428571429	775.571428571429	5429	5429	0.924537181854248	0.690494537353516	133.6	133.5	2.31097377184304	1.94591014905531	2.85934465874948
"58"	"HIV1_AY271690_HIV2_NC_001722_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_NC_001722_ab_tblastx_max_len_wis.tab"	2.57458563535912	0.753836709637815	0.753836709637815	26	7	7	0.442862027674072	0.442862027674072	355.142857142857	355.142857142857	7368	7368	3.01737147529842e-07	3.01737147529842e-07	2.11216e-06	2.11216e-06	1226.81163187741	1226.81163187741	775.571428571429	775.571428571429	5429	5429	0.92743706703186	0.704715967178345	133.6	133.5	2.31097377184304	1.94591014905531	2.85934465874948
"59"	"HIV1_AY271690_HIV2_U27200_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV2_U27200_ab_tblastx_max_len_wis.tab"	2.3634131368938	0.746777163904236	0.746777163904236	23	7	7	0.417725387759833	0.417725387759833	351	351	7299	7299	4.73121430161726e-12	4.73121430161726e-12	3.31185e-11	3.31185e-11	903.51703989313	903.51703989313	586.285714285714	586.285714285714	4104	4104	0.84892725944519	0.695048809051514	133.6	133.5	2.28211340979771	1.94591014905531	2.75914650639171
"60"	"HIV1_AY271690_SIV_AF131870_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_AF131870_ab_tblastx_max_len_wis.tab"	2.097605893186	0.750460405156538	0.747084100675261	26	9	9	0.416231280564022	0.432653985302266	278.222222222222	276.777777777778	7335	7302	0.883510004551391	0.883510004551391	7.95159	7.95159	691.220250843002	1026.476250843	370.888888888889	523.555555555556	3338	4712	0.918505907058716	0.797257900238037	133.5	133.5	2.37192584633601	2.19722457733622	2.90978984375327
"61"	"HIV1_AY271690_SIV_DQ201174_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_DQ201174_ab_tblastx_max_len_wis.tab"	2.27286678944137	0.832105586249233	0.832105586249233	32	8	8	0.445232566712744	0.445232566712744	345.5	345.5	8133	8133	0.744923767930625	0.744923767930625	3.34332	3.34332	1221.98531148531	1221.98531148531	682.75	682.75	5462	5462	1.0600757598877	0.745037078857422	133.5	133.5	2.58759045778486	2.07944154167984	3.14154890992117
"62"	"HIV1_AY271690_SIV_JQ866001_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_JQ866001_ab_tblastx_max_len_wis.tab"	3.71731123388582	0.914978514426028	0.910067526089625	32	4	4	0.393310446671756	0.426561992193685	766.5	761	8943	8895	4.81312500005265e-12	5.26535000016269e-23	1.92525e-11	2.10614e-22	1142.73343033608	1614.62943033608	1230.25	1713.75	4921	6855	1.02368021011353	0.497512340545654	133.5	118.3	2.09565413686646	1.38629436111989	2.7892655556449
"63"	"HIV1_AY271690_SIV_L40990_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_L40990_ab_tblastx_max_len_wis.tab"	2.46838551258441	0.81890730509515	0.727133210558625	26	7	6	0.388081395845708	0.381079447652054	394.428571428571	411	8004	7107	0.673677052695712	4.83845099666667e-06	4.71572	1.93646e-05	995.389239032842	997.411015092044	639.857142857143	739	4479	4434	0.903186798095703	0.630929470062256	133.5	133.5	2.30949884190551	1.94591014905531	2.87348923223371
"64"	"HIV1_AY271690_SIV_M33262_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_M33262_ab_tblastx_max_len_wis.tab"	2.44904849600982	0.848066298342541	0.795580110497238	23	7	6	0.364321144345197	0.385559671457355	405.714285714286	442.333333333333	8289	7776	0.104546143955856	0.121970501281832	0.731823	0.731823	680.377700496148	1100.19826777488	455.714285714286	809.5	3190	4857	0.846219062805176	0.619524478912354	133.5	133.5	2.16466978732934	1.94591014905531	2.74969902502953
"65"	"HIV1_AY271690_SIV_U04005_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_U04005_ab_tblastx_max_len_wis.tab"	2.60589318600368	0.870472682627379	0.771639042357274	36	10	10	0.446898107455175	0.472457224565421	292.6	258.7	8508	7542	0.094581987842	0.478491087842792	0.579849	2.92463	1176.79728004998	1174.11328004998	538	536.9	5380	5369	1.16306924819946	1.00106549263	133.5	133.5	2.4864690723083	2.30258509299405	3.15300779842186
"66"	"HIV1_AY271690_SIV_U79412_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_SIV_U79412_ab_tblastx_max_len_wis.tab"	2.55801104972376	0.813689379987723	0.755064456721915	25	7	5	0.428459850388894	0.438105507870842	386.428571428571	502.6	7953	7380	0.170795714285717	9.33884e-06	1.19557	4.66942e-05	755.645768338594	1142.17375905875	499.428571428571	994.6	3496	4973	0.909920930862427	0.57478404045105	133.5	133.5	2.23409769665048	1.94591014905531	2.79261767836232
"67"	"HIV1_EU861977_HIV1_JX236671_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_JX236671_ab_tblastx_max_len_wis.tab"	4.73540537777323	0.973826807074941	0.94438196503425	31	4	3	0.700660493540292	0.74237922108241	802.25	1037.66666666667	9525	9237	1.44259500000003e-05	1.54178333333333e-07	5.77038e-05	4.62535e-07	2448.40409003218	2460.81202130678	2568	3422.33333333333	10272	10267	1.02417945861816	0.454392671585083	133.5	89.6	1.70773430139057	1.38629436111989	2.57094178677188
"68"	"HIV1_EU861977_HIV1_KC503852_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_KC503852_ab_tblastx_max_len_wis.tab"	5.07064717309069	0.979654432062161	0.979654432062161	33	3	3	0.755398030272086	0.755398030272086	1071	1071	9582	9582	8.53216666666667e-06	8.53216666666667e-06	2.55965e-05	2.55965e-05	2494.49928230215	2494.49928230215	3468.33333333333	3468.33333333333	10405	10405	1.05985331535339	0.452229499816895	133.5	89.5	1.73233586503576	1.09861228866811	2.5607014825854
"69"	"HIV1_EU861977_HIV1_KY658697_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_KY658697_ab_tblastx_max_len_wis.tab"	4.64860443717411	0.979961149166752	0.965852162355587	32	4	3	0.571194266780658	0.629418511017237	803.75	1055.33333333333	9585	9447	9.823625e-08	1.04382e-54	3.92945e-07	3.13146e-54	2120.70357464552	2296.10563476678	2232.25	3197.33333333333	8929	9592	1.05159068107605	0.451238632202148	133.5	89.4	1.84787621834896	1.38629436111989	2.62221378558193
"70"	"HIV1_EU861977_HIV1_MH705134_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_MH705134_ab_tblastx_max_len_wis.tab"	4.80042940394643	0.987322359676925	0.969532767610674	20	2	2	0.542715987729186	0.791228820462691	1629	1599.5	9657	9483	2.473555e-41	4.485845e-11	4.94711e-41	8.97169e-11	2054.62437413167	2718.79237413167	4272.5	5633.5	8545	11267	0.71921968460083	0.387403726577759	133.4	60.7	1.29452622401894	0.693147180559945	2.11904881879215
"71"	"HIV1_EU861977_HIV1_MH705144_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_MH705144_ab_tblastx_max_len_wis.tab"	5.30313873837031	0.987935793886106	0.974133524179532	41	6	5	0.728534135853248	0.703344656621878	543	642.2	9663	9528	2.74345007516138e-08	3.29214000981186e-08	1.64607e-07	1.64607e-07	2060.76667180273	2034.65128538497	1465.33333333333	1726.2	8792	8631	1.2868926525116	0.582927703857422	133.4	133.4	1.97181390360899	1.79175946922805	2.73308977489424
"72"	"HIV1_EU861977_HIV1_MK458169_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV1_MK458169_ab_tblastx_max_len_wis.tab"	1.65596564768429	0.371434413659135	0.360699314998466	29	6	4	0.795069972874842	0.660249451716439	203.666666666667	297.25	3633	3528	2.18181846666667e-06	7.08270000000001e-09	6.53129e-06	2.83308e-08	858.045487997536	764.876464899258	644	843.25	3864	3373	1.00463151931763	0.520941734313965	133.5	118.3	1.94661661511477	1.79175946922805	2.56581334171671
"73"	"HIV1_EU861977_HIV2_AF082339_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_AF082339_ab_tblastx_max_len_wis.tab"	2.07616808097332	0.8293630508128	0.826295879766895	27	7	6	0.42369413605509	0.446874648931119	395	459.166666666667	8112	8082	1.12297844157143	9.12100000509855e-06	7.86049	5.4726e-05	1267.55867599123	1289.64253248495	799.428571428571	938.833333333333	5596	5633	0.939861536026001	0.643188714981079	133.5	133.4	2.35317792367878	1.94591014905531	3.06344200572708
"74"	"HIV1_EU861977_HIV2_AY530889_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_AY530889_ab_tblastx_max_len_wis.tab"	2.09027706778448	0.82353542582558	0.82353542582558	17	7	7	0.431976753861591	0.431976753861591	391.285714285714	391.285714285714	8055	8055	4.4232877547e-09	4.4232877547e-09	1.55681e-08	1.55681e-08	1238.31416632473	1238.31416632473	782	782	5474	5474	0.729779005050659	0.700262784957886	133.4	133.3	2.19658685587895	1.94591014905531	2.5334095134158
"75"	"HIV1_EU861977_HIV2_KX174311_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_KX174311_ab_tblastx_max_len_wis.tab"	2.21541764645742	0.795010735098661	0.795010735098661	23	7	7	0.45895700167094	0.45895700167094	378.142857142857	378.142857142857	7776	7776	0.362823769934486	0.362823769934486	2.52501	2.52501	1261.98192347541	1261.98192347541	796.142857142857	796.142857142857	5573	5573	0.859398126602173	0.70028018951416	133.5	133.4	2.31657352617711	1.94591014905531	2.8280667391505
"76"	"HIV1_EU861977_HIV2_KY025538_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_KY025538_ab_tblastx_max_len_wis.tab"	2.23382067273285	0.851139965238728	0.841938452101012	24	7	6	0.413657245969142	0.424931741301899	406.714285714286	469.5	8325	8235	0.00360292623914286	8.67790138715833e-08	0.0249091	5.20674e-07	777.361999891361	792.613952970774	512.428571428571	599.333333333333	3587	3596	0.864944219589233	0.637479066848755	133.5	133.4	2.29073690455299	1.94591014905531	2.83053633439818
"77"	"HIV1_EU861977_HIV2_M30502_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_M30502_ab_tblastx_max_len_wis.tab"	2.53716388917289	0.814947346897045	0.809733156119006	29	7	6	0.447217208531859	0.445203671426308	386.714285714286	448.333333333333	7971	7920	3.33588521540377e-05	1.096617368015e-11	0.000142127	6.50782e-11	1377.59862037119	1384.3110562392	863.857142857143	1003.5	6047	6021	0.990359783172607	0.630593299865723	133.5	133.4	2.30868629638637	1.94591014905531	2.9390267381481
"78"	"HIV1_EU861977_HIV2_NC_001722_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_NC_001722_ab_tblastx_max_len_wis.tab"	2.53716388917289	0.814947346897045	0.809733156119006	29	7	6	0.447217208531859	0.445203671426308	386.714285714286	448.333333333333	7971	7920	3.33588521540377e-05	1.096617368015e-11	0.000142127	6.50782e-11	1377.59862037119	1384.3110562392	863.857142857143	1003.5	6047	6021	0.986643552780151	0.620660543441772	133.5	133.4	2.30868629638637	1.94591014905531	2.9390267381481
"79"	"HIV1_EU861977_HIV2_U27200_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_HIV2_U27200_ab_tblastx_max_len_wis.tab"	1.88907064717309	0.805132399550148	0.663429097229322	20	6	5	0.415574754787377	0.432150418091305	444.5	440.6	7875	6489	3.35376666666667e-11	4.02452e-11	1.84176e-10	1.84176e-10	924.131691681243	1073.0188019504	689.166666666667	938.2	4135	4691	0.769003868103027	0.570655822753906	133.4	133.4	2.26830233565292	1.79175946922805	2.79363536624722
"80"	"HIV1_EU861977_SIV_AF131870_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_AF131870_ab_tblastx_max_len_wis.tab"	2.11297413352418	0.740415090481546	0.740415090481546	25	9	9	0.401729596142451	0.401729596142451	274	274	7242	7242	0.000792656439556556	0.000792656439556556	0.00712197	0.00712197	1013.04980747786	1013.04980747786	517.444444444444	517.444444444444	4657	4657	1.00609874725342	1.06472325325012	133.5	133.4	2.2716263247413	2.19722457733622	2.83288881845855
"81"	"HIV1_EU861977_SIV_DQ201174_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_DQ201174_ab_tblastx_max_len_wis.tab"	2.94571107248748	0.82905633370821	0.798077906144566	28	7	6	0.381662183248522	0.394092280673845	395.428571428571	444.666666666667	8109	7806	0.00600903380759566	0.00701053944219493	0.042063	0.042063	818.868416295056	1094.70859560251	536.714285714286	805.666666666667	3757	4834	1.05785012245178	0.788187503814697	133.5	133.4	2.18325397679937	1.94591014905531	2.73905153566196
"82"	"HIV1_EU861977_SIV_JQ866001_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_JQ866001_ab_tblastx_max_len_wis.tab"	3.78795624169308	0.928432675595542	0.928432675595542	29	5	5	0.461669551438185	0.461669551438185	619.6	619.6	9081	9081	0.0493894	0.0493894	0.246947	0.246947	1726.41592602937	1726.41592602937	1473.6	1473.6	7368	7368	1.00142383575439	0.575429201126099	133.5	133.4	2.01441432224324	1.6094379124341	2.6648750126412
"83"	"HIV1_EU861977_SIV_L40990_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_L40990_ab_tblastx_max_len_wis.tab"	2.44637562621409	0.774460689091095	0.723238932624476	26	9	9	0.377622576323524	0.388822325836282	294.111111111111	272.777777777778	7575	7074	0.934132610148691	0.93416446403758	8.40719	8.40719	738.479265245896	1050.5552652459	392.333333333333	534.444444444444	3531	4810	0.951189994812012	0.817043304443359	133.5	133.4	2.38808794884016	2.19722457733622	2.86515300762546
"84"	"HIV1_EU861977_SIV_M33262_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_M33262_ab_tblastx_max_len_wis.tab"	2.05193742971066	0.763418873325836	0.763418873325836	24	6	6	0.415398640162479	0.415398640162479	424.333333333333	424.333333333333	7467	7467	1.16533272491763e-08	1.16533272491763e-08	6.98736e-08	6.98736e-08	1113.61397219812	1113.61397219812	818.666666666667	818.666666666667	4912	4912	0.894108057022095	0.665143966674805	133.5	133.4	2.26591344209308	1.79175946922805	2.94640384795594
"85"	"HIV1_EU861977_SIV_U04005_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_U04005_ab_tblastx_max_len_wis.tab"	2.57949084960638	0.833657090277068	0.807586136386872	38	9	9	0.422766169491404	0.421387561500845	313.555555555556	302.888888888889	8154	7899	0.05895052481	0.183274191481382	0.454337	1.57325	1101.35086403891	1178.94286403891	557.666666666667	593	5019	5337	1.24652361869812	0.843638181686401	133.5	133.5	2.41725584662102	2.19722457733622	3.08080029165152
"86"	"HIV1_EU861977_SIV_U79412_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_EU861977_SIV_U79412_ab_tblastx_max_len_wis.tab"	2.45527042224721	0.805132399550148	0.765259175953379	21	6	5	0.342712312645636	0.356893667551562	449.833333333333	511.8	7875	7485	0.00857795328533333	0.0102935439424	0.0451119	0.0451119	619.543744634498	1036.51817941145	480.833333333333	908	2885	4540	0.837876796722412	0.594040393829346	133.4	133.3	2.11698326605551	1.79175946922805	2.65578116318103
"87"	"HIV1_JX236671_HIV1_KC503852_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_KC503852_ab_tblastx_max_len_wis.tab"	4.97493403693931	0.934645829104932	0.93373249441851	22	3	3	0.58813897353292	0.636568050366883	1028.33333333333	1026	9210	9201	5.5643e-68	1.27877666666667e-20	1.66929e-67	3.83633e-20	2029.41297509471	2407.61297509471	2833	3349.66666666667	8499	10049	0.838380575180054	0.459797382354736	133.4	89.5	1.50442578663479	1.09861228866811	2.17387419727043
"88"	"HIV1_JX236671_HIV1_KY658697_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_KY658697_ab_tblastx_max_len_wis.tab"	5.42520803734524	0.919423584331236	0.889283539679318	39	4	2	0.589905592375162	0.628317034203409	758.5	1467	9060	8763	5.219975079809e-14	1.079025e-306	2.08799e-13	2.15805e-306	2178.25783170227	2071.42862149001	2291.25	4307	9165	8614	1.24690985679626	0.395741701126099	133.5	60.8	1.88106973333309	1.38629436111989	2.65560634450664
"89"	"HIV1_JX236671_HIV1_MH705134_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_MH705134_ab_tblastx_max_len_wis.tab"	5.18104323117516	0.976659224680333	0.944996955551045	32	4	3	0.706720061403812	0.715305442444802	807.5	1044.66666666667	9624	9312	1.0815825e-13	1.44211e-13	4.32633e-13	4.32633e-13	2747.29959404234	2165.8126493144	2874.25	3019.33333333333	11497	9058	1.04778575897217	0.452895641326904	133.4	89.5	1.6636002584204	1.38629436111989	2.5138259092827
"90"	"HIV1_JX236671_HIV1_MH705144_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_MH705144_ab_tblastx_max_len_wis.tab"	4.60899127257966	0.98731479602192	0.984270347067181	23	3	3	0.608154991208277	0.58790831548109	1091	1089	9729	9699	1.51583666666667e-53	8.9916e-65	4.54751e-53	2.69748e-64	2453.48558715224	2035.51358715224	3412.33333333333	2841.33333333333	10237	8524	0.847955703735352	0.456062793731689	133.3	89.5	1.59988212918283	1.09861228866811	2.29941385463503
"91"	"HIV1_JX236671_HIV1_MK458169_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV1_MK458169_ab_tblastx_max_len_wis.tab"	1.34016642987619	0.368073878627968	0.368073878627968	16	3	3	0.569521638787914	0.569521638787914	408	408	3627	3627	1.16655e-27	1.16655e-27	3.49965e-27	3.49965e-27	775.352995249648	775.352995249648	1120	1120	3360	3360	0.677603721618652	0.454049825668335	133.3	89.6	1.61305900871289	1.09861228866811	2.18075024327648
"92"	"HIV1_JX236671_HIV2_AF082339_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV2_AF082339_ab_tblastx_max_len_wis.tab"	2.38106352750152	0.829003450375482	0.829003450375482	23	6	6	0.40263189237322	0.40263189237322	463.833333333333	463.833333333333	8169	8169	9.56869285166667e-07	9.56869285166667e-07	3.72952e-06	3.72952e-06	1191.50991807007	1191.50991807007	871.833333333333	871.833333333333	5231	5231	0.900230646133423	0.649246692657471	133.5	133.4	2.23516508804521	1.79175946922805	2.7740527227355
"93"	"HIV1_JX236671_HIV2_AY530889_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV2_AY530889_ab_tblastx_max_len_wis.tab"	2.48244367769434	0.834483458494013	0.823827887152425	22	9	8	0.479535106794685	0.465792408892555	312.666666666667	347.25	8223	8118	0.515815555555563	0.580292508432212	3.10828	3.10828	936.489122078283	875.276955339889	482.444444444444	504.875	4342	4039	0.869054794311523	0.764719009399414	133.5	133.4	2.30786360154295	2.19722457733622	2.68213753841862
"94"	"HIV1_JX236671_HIV2_KX174311_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_JX236671_HIV2_KX174311_ab_tblastx_max_len_wis.tab"	2.45991475542927	0.745281104120154	0.745281104120154	30	7	7	0.40500510370183	0.418259890152492	354.571428571429	354.571428571429	7344	7344	0.000143798241431135	0.000143647142859706	0.00100553	0.00100553	1057.21387332471	1086.49387332471	676.285714285714	693.428571428571	4734	4854	1.03653049468994	0.700707912445068	133.4	133.4	2.39151359682016	1.94591014905531	2.96423905202435
